track_id,avi_file,camera,event_id,exit_timestamp,Model class,Model direction,human_agree,human_direction,human_class,annotator,is_rickshaw,green_plate,yellow_plate
15900,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t15900,23:35.6,car,UP,TRUE,UP,car,Human2,yes,no,no
16258,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t16258,24:10.6,car,UP,TRUE,UP,car,Human2,yes,no,no
16819,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t16819,24:59.4,car,LEFT,TRUE,LEFT,car,Human2,yes,yes,no
17236,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t17236,25:41.6,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
17595,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t17595,26:44.0,car,UP,TRUE,UP,car,Human2,yes,no,no
18595,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t18595,27:34.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
18630,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t18630,27:38.4,car,DOWN,TRUE,DOWN,car,Human2,yes,no,no
18673,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t18673,27:49.0,car,DOWN,TRUE,DOWN,car,Human2,yes,no,no
18674,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t18674,27:47.2,car,DOWN,TRUE,DOWN,car,Human2,yes,no,no
19009,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t19009,27:57.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
19059,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t19059,28:06.8,car,UP,TRUE,UP,car,Human2,yes,no,no
19080,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t19080,28:05.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
19094,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t19094,28:19.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
19671,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t19671,29:07.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
19722,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t19722,29:29.2,car,UP,TRUE,UP,car,Human2,yes,yes,no
19798,Export__Axis Bank Chinchwad_1_Monday April 25 2022170225  3148f12.avi,Axis Bank Chinchwad_1,30_min__Axis_Bank_Chinchwad_1__t19798,29:35.0,car,UP,TRUE,UP,car,Human2,yes,no,no
2,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t2,00:10.2,car,RIGHT,FALSE,RIGHT,car,Human2,yes,no,no
1153,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t1153,01:55.4,car,UP,TRUE,UP,car,Human2,yes,no,no
1245,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t1245,01:58.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
1282,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t1282,02:15.4,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
1569,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t1569,02:33.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
2587,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t2587,04:52.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,yes,no
4006,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t4006,06:29.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
4009,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t4009,06:36.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
4054,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t4054,06:49.2,car,DOWN,TRUE,DOWN,car,Human2,yes,no,no
4154,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t4154,06:56.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
4196,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t4196,06:59.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
4900,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t4900,07:47.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
4946,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t4946,07:43.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
5095,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t5095,07:57.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
5545,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t5545,08:50.4,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
5552,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t5552,08:48.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
5776,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t5776,09:18.6,car,UP,TRUE,UP,car,Human2,yes,no,no
6578,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t6578,10:38.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
6783,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t6783,10:58.4,car,UP,TRUE,UP,car,Human2,yes,yes,no
6930,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t6930,11:13.8,car,UP,TRUE,UP,car,Human2,yes,no,no
7393,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t7393,11:56.2,car,LEFT,FALSE,LEFT,car,Human2,yes,no,no
7464,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t7464,12:17.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
8150,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t8150,13:06.4,car,UP,TRUE,UP,car,Human2,yes,no,no
8538,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t8538,20:41.8,car,UP,TRUE,UP,car,Human2,yes,no,no
8662,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t8662,13:42.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
8849,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t8849,14:02.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
9703,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t9703,15:38.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
9877,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t9877,16:08.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
10207,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10207,17:56.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
10330,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10330,17:24.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
10553,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10553,16:50.8,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
10586,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10586,16:41.4,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
10761,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10761,16:54.0,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
10826,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10826,17:15.6,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
10838,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10838,17:00.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
10890,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10890,17:17.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
10920,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t10920,17:23.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
11117,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t11117,17:27.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
11607,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t11607,18:21.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
11722,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t11722,18:27.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
12549,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t12549,19:46.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
12623,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t12623,20:30.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
12659,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t12659,19:54.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
12707,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t12707,20:07.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
12788,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t12788,20:13.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
12888,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t12888,20:32.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
13076,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t13076,20:49.6,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
13163,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t13163,21:03.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
13210,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t13210,20:57.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
13525,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t13525,21:23.4,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
13917,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t13917,22:10.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
13943,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t13943,21:59.4,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
14440,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t14440,22:41.6,car,UP,TRUE,UP,car,Human2,yes,no,no
14708,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t14708,23:13.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
15029,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t15029,23:39.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
15313,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t15313,24:02.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
15548,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t15548,24:32.4,car,UP,TRUE,UP,car,Human2,yes,no,no
15889,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t15889,25:06.6,car,UP,TRUE,UP,car,Human2,yes,no,no
15899,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t15899,25:25.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
16104,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t16104,25:21.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
16549,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t16549,26:32.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
16787,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t16787,26:42.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
17277,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17277,27:33.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
17391,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17391,27:55.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
17417,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17417,27:38.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
17537,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17537,27:46.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
17545,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17545,27:55.2,car,UP,TRUE,UP,car,Human2,yes,no,no
17624,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17624,28:01.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
17715,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17715,28:24.4,car,UP,TRUE,UP,car,Human2,yes,no,no
17738,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17738,28:17.4,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
17988,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t17988,28:42.2,car,UP,TRUE,UP,car,Human2,yes,no,no
18068,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t18068,28:47.2,car,UP,TRUE,UP,car,Human2,yes,no,no
18669,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t18669,29:46.8,car,DOWN,TRUE,DOWN,car,Human2,yes,no,no
18869,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t18869,29:50.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
18886,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t18886,30:00.8,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
19036,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t19036,30:11.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
19258,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t19258,30:46.6,car,DOWN,TRUE,DOWN,car,Human2,yes,no,no
20161,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t20161,31:48.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
20428,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t20428,32:23.6,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
20569,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t20569,32:31.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
21086,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t21086,33:06.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
21097,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t21097,33:08.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
21458,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t21458,33:39.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
22544,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t22544,35:27.8,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
22694,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t22694,35:38.6,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
23862,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t23862,37:01.4,car,UP,TRUE,UP,car,Human2,yes,no,no
24186,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t24186,37:22.0,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
25125,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t25125,39:13.2,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
25641,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t25641,39:30.8,car,UP,TRUE,UP,car,Human2,yes,no,no
26788,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t26788,40:52.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
27006,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t27006,41:12.4,car,UP,TRUE,UP,car,Human2,yes,no,no
27513,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t27513,41:44.8,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
27786,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t27786,41:59.6,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
27791,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t27791,42:13.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
28019,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t28019,42:13.8,car,LEFT,FALSE,LEFT,car,Human2,yes,no,no
28283,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t28283,43:39.8,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
28346,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t28346,42:42.2,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
28440,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t28440,42:56.4,car,RIGHT,TRUE,RIGHT,car,Human2,yes,no,no
29166,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t29166,44:15.0,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
29217,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t29217,43:50.8,car,LEFT,TRUE,LEFT,car,Human2,yes,no,no
29590,Export__Axis Bank Chinchwad_1_Monday April 25 2022171010  12422fc.avi,Axis Bank Chinchwad_1,45_min__Axis_Bank_Chinchwad_1__t29590,44:34.4,car,DOWN,TRUE,DOWN,car,Human2,yes,no,no
935,Export__Axis Bank Chinchwad_3_Monday April 25 2022164555  fd4556c.avi,Axis Bank Chinchwad_3,10_min__Axis_Bank_Chinchwad_3__t935,01:17.4,car,LEFT,FALSE,LEFT,car,Human3,yes,no,no
